"file_id","dataset_id","mip_era","activity_drs","institution_id","source_id","experiment_id","member_id","table_id","frequency","grid_label","version","nominal_resolution","variable_id","variable_long_name","variable_units","datetime_start","datetime_end","file_size","data_node","file_url","dataset_pid","tracking_id"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.tas.gn.v20190308.tas_day_CESM2_historical_r1i1p1f1_gn_19800101-19891231.nc|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.tas.gn.v20190308|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190308","100 km","tas","Near-Surface Air Temperature","K",1980-01-01,1989-12-31,458921601,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/tas/gn/v20190308/tas_day_CESM2_historical_r1i1p1f1_gn_19800101-19891231.nc","hdl:21.14100/16f7732b-7a59-3a41-b230-a9ae077a9677","hdl:21.14100/ee4dcacc-1783-41de-96d0-88dcba6bd1e2"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.tas.gn.v20190308.tas_day_CESM2_historical_r1i1p1f1_gn_19900101-19991231.nc|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.tas.gn.v20190308|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190308","100 km","tas","Near-Surface Air Temperature","K",1990-01-01,1999-12-31,458699068,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/tas/gn/v20190308/tas_day_CESM2_historical_r1i1p1f1_gn_19900101-19991231.nc","hdl:21.14100/16f7732b-7a59-3a41-b230-a9ae077a9677","hdl:21.14100/ee4dcacc-1783-41de-96d0-88dcba6bd1e2"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.tas.gn.v20190308.tas_day_CESM2_historical_r1i1p1f1_gn_20000101-20091231.nc|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.tas.gn.v20190308|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190308","100 km","tas","Near-Surface Air Temperature","K",2000-01-01,2009-12-31,458325833,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/tas/gn/v20190308/tas_day_CESM2_historical_r1i1p1f1_gn_20000101-20091231.nc","hdl:21.14100/16f7732b-7a59-3a41-b230-a9ae077a9677","hdl:21.14100/ee4dcacc-1783-41de-96d0-88dcba6bd1e2"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.tas.gn.v20190308.tas_day_CESM2_historical_r1i1p1f1_gn_20100101-20150101.nc|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.tas.gn.v20190308|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190308","100 km","tas","Near-Surface Air Temperature","K",2010-01-01,2015-01-01,229360569,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/tas/gn/v20190308/tas_day_CESM2_historical_r1i1p1f1_gn_20100101-20150101.nc","hdl:21.14100/16f7732b-7a59-3a41-b230-a9ae077a9677","hdl:21.14100/ee4dcacc-1783-41de-96d0-88dcba6bd1e2"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_18500101-18591231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1850-01-01,1859-12-31,663416317,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_18500101-18591231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_18600101-18691231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1860-01-01,1869-12-31,663555713,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_18600101-18691231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_18700101-18791231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1870-01-01,1879-12-31,663446974,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_18700101-18791231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_18800101-18891231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1880-01-01,1889-12-31,663301288,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_18800101-18891231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_18900101-18991231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1890-01-01,1899-12-31,663341689,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_18900101-18991231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_19000101-19091231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1900-01-01,1909-12-31,663519097,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19000101-19091231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_19100101-19191231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1910-01-01,1919-12-31,663343021,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19100101-19191231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_19200101-19291231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1920-01-01,1929-12-31,663622232,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19200101-19291231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_19300101-19391231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1930-01-01,1939-12-31,663426758,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19300101-19391231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_19400101-19491231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1940-01-01,1949-12-31,663390696,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19400101-19491231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_19500101-19591231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1950-01-01,1959-12-31,663452068,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19500101-19591231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_19600101-19691231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1960-01-01,1969-12-31,663485426,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19600101-19691231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_19700101-19791231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1970-01-01,1979-12-31,663509812,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19700101-19791231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_19800101-19891231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1980-01-01,1989-12-31,663640141,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19800101-19891231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_19900101-19991231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",1990-01-01,1999-12-31,663472758,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_19900101-19991231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_20000101-20091231.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",2000-01-01,2009-12-31,663715957,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_20000101-20091231.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401.pr_day_CESM2_historical_r1i1p1f1_gn_20100101-20150101.nc_0|esgf-data.ucar.edu","CMIP6.CMIP.NCAR.CESM2.historical.r1i1p1f1.day.pr.gn.v20190401|esgf-data.ucar.edu","CMIP6","CMIP","NCAR","CESM2","historical","r1i1p1f1","day","day","gn","20190401","100 km","pr","Precipitation","kg m-2 s-1",2010-01-01,2015-01-01,332034165,"esgf-data.ucar.edu","http://esgf-data.ucar.edu/thredds/fileServer/esg_dataroot/CMIP6/CMIP/NCAR/CESM2/historical/r1i1p1f1/day/pr/gn/v20190401/pr_day_CESM2_historical_r1i1p1f1_gn_20100101-20150101.nc","hdl:21.14100/e99848ac-c927-3372-80ea-5592bed920a3","hdl:21.14100/c9b7ee29-8ac2-46d4-9e5c-b309b1ef0999"
"CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmax.gr1.v20190610.tasmax_day_INM-CM5-0_historical_r1i1p1f1_gr1_18500101-18991231.nc|esgf3.dkrz.de","CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmax.gr1.v20190610|esgf3.dkrz.de","CMIP6","CMIP","INM","INM-CM5-0","historical","r1i1p1f1","day","day","gr1","20190610","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",1850-01-01,1899-12-31,949052069,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/INM/INM-CM5-0/historical/r1i1p1f1/day/tasmax/gr1/v20190610/tasmax_day_INM-CM5-0_historical_r1i1p1f1_gr1_18500101-18991231.nc","hdl:21.14100/34737b92-fda8-3d55-a951-41d67d88d422","hdl:21.14100/40f738f3-ae10-4323-a06a-81b1a2de8b06"
"CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmax.gr1.v20190610.tasmax_day_INM-CM5-0_historical_r1i1p1f1_gr1_19000101-19491231.nc|esgf3.dkrz.de","CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmax.gr1.v20190610|esgf3.dkrz.de","CMIP6","CMIP","INM","INM-CM5-0","historical","r1i1p1f1","day","day","gr1","20190610","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",1900-01-01,1949-12-31,948834582,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/INM/INM-CM5-0/historical/r1i1p1f1/day/tasmax/gr1/v20190610/tasmax_day_INM-CM5-0_historical_r1i1p1f1_gr1_19000101-19491231.nc","hdl:21.14100/34737b92-fda8-3d55-a951-41d67d88d422","hdl:21.14100/0a66184d-967e-4107-9630-f35c5e3f06b7"
"CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmax.gr1.v20190610.tasmax_day_INM-CM5-0_historical_r1i1p1f1_gr1_19500101-19991231.nc|esgf3.dkrz.de","CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmax.gr1.v20190610|esgf3.dkrz.de","CMIP6","CMIP","INM","INM-CM5-0","historical","r1i1p1f1","day","day","gr1","20190610","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",1950-01-01,1999-12-31,948548261,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/INM/INM-CM5-0/historical/r1i1p1f1/day/tasmax/gr1/v20190610/tasmax_day_INM-CM5-0_historical_r1i1p1f1_gr1_19500101-19991231.nc","hdl:21.14100/34737b92-fda8-3d55-a951-41d67d88d422","hdl:21.14100/1506063d-0258-4e28-a2a1-a98386d497b4"
"CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmax.gr1.v20190610.tasmax_day_INM-CM5-0_historical_r1i1p1f1_gr1_20000101-20141231.nc|esgf3.dkrz.de","CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmax.gr1.v20190610|esgf3.dkrz.de","CMIP6","CMIP","INM","INM-CM5-0","historical","r1i1p1f1","day","day","gr1","20190610","100 km","tasmax","Daily Maximum Near-Surface Air Temperature","K",2000-01-01,2014-12-31,284285396,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/INM/INM-CM5-0/historical/r1i1p1f1/day/tasmax/gr1/v20190610/tasmax_day_INM-CM5-0_historical_r1i1p1f1_gr1_20000101-20141231.nc","hdl:21.14100/34737b92-fda8-3d55-a951-41d67d88d422","hdl:21.14100/ee200e6e-d13f-4ac9-82d5-57154152f721"
"CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmin.gr1.v20190610.tasmin_day_INM-CM5-0_historical_r1i1p1f1_gr1_18500101-18991231.nc|esgf3.dkrz.de","CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmin.gr1.v20190610|esgf3.dkrz.de","CMIP6","CMIP","INM","INM-CM5-0","historical","r1i1p1f1","day","day","gr1","20190610","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",1850-01-01,1899-12-31,963777139,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/INM/INM-CM5-0/historical/r1i1p1f1/day/tasmin/gr1/v20190610/tasmin_day_INM-CM5-0_historical_r1i1p1f1_gr1_18500101-18991231.nc","hdl:21.14100/b5490a98-5e49-3869-aba0-ca22b1beb697","hdl:21.14100/50dad9c2-f66a-4b9d-8fa6-fb4a73f8ee1a"
"CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmin.gr1.v20190610.tasmin_day_INM-CM5-0_historical_r1i1p1f1_gr1_19000101-19491231.nc|esgf3.dkrz.de","CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmin.gr1.v20190610|esgf3.dkrz.de","CMIP6","CMIP","INM","INM-CM5-0","historical","r1i1p1f1","day","day","gr1","20190610","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",1900-01-01,1949-12-31,963105434,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/INM/INM-CM5-0/historical/r1i1p1f1/day/tasmin/gr1/v20190610/tasmin_day_INM-CM5-0_historical_r1i1p1f1_gr1_19000101-19491231.nc","hdl:21.14100/b5490a98-5e49-3869-aba0-ca22b1beb697","hdl:21.14100/280bf620-201b-4a94-b144-17770697e03f"
"CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmin.gr1.v20190610.tasmin_day_INM-CM5-0_historical_r1i1p1f1_gr1_19500101-19991231.nc|esgf3.dkrz.de","CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmin.gr1.v20190610|esgf3.dkrz.de","CMIP6","CMIP","INM","INM-CM5-0","historical","r1i1p1f1","day","day","gr1","20190610","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",1950-01-01,1999-12-31,962714872,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/INM/INM-CM5-0/historical/r1i1p1f1/day/tasmin/gr1/v20190610/tasmin_day_INM-CM5-0_historical_r1i1p1f1_gr1_19500101-19991231.nc","hdl:21.14100/b5490a98-5e49-3869-aba0-ca22b1beb697","hdl:21.14100/0ca20a16-a0b2-406b-af6a-d0e5c333d645"
"CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmin.gr1.v20190610.tasmin_day_INM-CM5-0_historical_r1i1p1f1_gr1_20000101-20141231.nc|esgf3.dkrz.de","CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.tasmin.gr1.v20190610|esgf3.dkrz.de","CMIP6","CMIP","INM","INM-CM5-0","historical","r1i1p1f1","day","day","gr1","20190610","100 km","tasmin","Daily Minimum Near-Surface Air Temperature","K",2000-01-01,2014-12-31,288420251,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/INM/INM-CM5-0/historical/r1i1p1f1/day/tasmin/gr1/v20190610/tasmin_day_INM-CM5-0_historical_r1i1p1f1_gr1_20000101-20141231.nc","hdl:21.14100/b5490a98-5e49-3869-aba0-ca22b1beb697","hdl:21.14100/4f63412c-0355-4d80-97fe-4687d11f3f1f"
"CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.pr.gr1.v20190610.pr_day_INM-CM5-0_historical_r1i1p1f1_gr1_18500101-18991231.nc|esgf3.dkrz.de","CMIP6.CMIP.INM.INM-CM5-0.historical.r1i1p1f1.day.pr.gr1.v20190610|esgf3.dkrz.de","CMIP6","CMIP","INM","INM-CM5-0","historical","r1i1p1f1","day","day","gr1","20190610","100 km","pr","Precipitation","kg m-2 s-1",1850-01-01,1899-12-31,1357719514,"esgf3.dkrz.de","http://esgf3.dkrz.de/thredds/fileServer/cmip6/CMIP/INM/INM-CM5-0/historical/r1i1p1f1/day/pr/gr1/v20190610/pr_day_INM-CM5-0_historical_r1i1p1f1_gr1_18500101-18991231.nc","hdl:21.14100/3185ec3d-c729-392e-abbe-7104b22c39cc","hdl:21.14100/b15f8131-2f61-46de-bf81-cb652d04a1b6"
